,Cylinders,Displacement,Horsepower,Weight,Acceleration,Model Year,Europe,Japan,USA
0,0.6411142930189717,-4.386990172987884,-4.5452066355205645,-1.9963920387654008,4.009476610898962,-2.1439272182668963,0.15552903690224085,-0.11053084311599104,1.3851651117574626
1,0.740197930595226,-3.807377968256432,-5.087135109585424,-2.223983338619033,0.1359391507288752,-2.8025317589233802,0.04308597909079204,-0.063466660978305,1.2164609315262958
2,0.8407573970612932,-3.0809323013623526,-4.666320231460384,-1.7054112382956887,-0.6251299474125851,-2.9991011586416327,-0.05234673948515578,-0.06236284091359323,1.1238013528074617
3,0.05389661106798549,2.7864924825846167,0.575751310384466,2.1413226568036583,0.30113833411723867,-2.636242022648684,-0.5193081378747562,1.7808800915214729,-2.0206541576820722
4,-0.35610493113124253,-1.8095023157975008,0.13830082227691332,0.23823758633552994,0.9499457187160607,-2.0750304773459343,-0.10968713506441308,-0.3145613231129123,1.0556407865077766
5,0.7190422588681358,-4.4914324220097175,-4.131013992816677,-2.218971292049167,1.4503359531599331,-2.360546680367179,0.11942410690821958,-0.08037519121927605,1.399004598087739
6,0.787050196984449,-4.037106558235854,-3.399794340205567,-1.8970870852508224,0.40074068425571685,-2.302460404797208,0.05570513065277183,-0.1092849974102501,1.4080909506669208
7,0.7100650899220948,-4.503259901735511,-3.991309356004467,-2.240667229183133,1.0809270299654097,-2.3868156760949937,0.11449167468812416,-0.07201337637977279,1.3993560902201985
8,-0.310203160172422,-2.205053860437298,1.2936253053574294,-0.8003273014795207,0.06798448396864298,-2.0213627607708853,-0.08220285047803477,-0.2738879871141344,1.122357276939212
9,0.013290826676388257,5.023988997622134,3.392025506749982,4.415961740236428,-1.0565470414350857,-2.940925961990197,-0.5555854213426983,1.6346928755707228,-1.7015298561330834
10,-0.7465623636169985,3.1332251532721065,1.9756829043872692,1.6712904227196186,-1.068698479599418,-3.071129300405102,-0.2794983789731576,-0.48029169372528224,0.36112116312602405
11,0.5891122679331966,4.792613917551334,0.3775124508388492,1.8012967433778044,0.4935268773654138,-2.673527617628606,-0.48602052224628167,1.658206584234085,-1.9231723234350717
12,0.9101720403905835,-3.4886494311642995,-2.2800730614927085,-1.9276959097877384,0.21884990286448325,-2.384202266958023,0.036965830220116125,-0.13975876665493914,1.4180289382783258
13,-0.718924166626396,3.187050303080719,2.001055263413318,1.696197678232945,-0.17571972569208327,-3.0033803276258713,-0.2235774457719577,-0.46172355682887545,0.5025873083235739
14,0.869354901069677,-4.158128496925029,-4.0253725450436235,-1.891056339928081,0.6476092357238139,-2.416590260727065,0.057007979182966295,-0.08145403449876287,1.316781340320908
15,0.9667418606167679,-3.4366523721558675,-2.651606228374293,-1.7800330150808588,0.011194169861925118,-2.329528002784363,0.008591284990307813,-0.12166159870511262,1.385969915730616
16,0.9055354872203933,-3.7768310258842597,-3.298675576175956,-1.6576943843364695,0.9669505615234364,-2.325966074239643,0.041848745601514636,-0.14529005155677321,1.3890834994883825
17,0.8509619790637224,-4.218355797604904,-3.543559972702509,-1.9908676401963277,0.6249893201570647,-2.3786592168088934,0.06711362889077588,-0.09174101908623644,1.3624672748058622
18,-0.3816797745303524,-2.3735015146013234,1.1906260509869357,-0.6275444453860093,-0.6653573280364746,-2.218553618597603,-0.14694031607158875,-0.2795218202008152,1.019918635883032
19,0.869191564605341,-4.1075455263342135,-4.184317004430855,-2.1529040515536293,0.8584508718195369,-2.4815822924999944,0.0851368920803024,-0.06061536754881036,1.3152479555493315
20,0.7964168629759785,-4.677654158648984,-4.322554359458736,-2.322142195576716,3.034746107464737,-2.2802651998201995,0.18355658956936338,-0.017940445922671522,1.2844021299226007
21,-0.13827546159804394,2.761937734055134,2.6034515410112933,2.2594880360837934,-0.3291663533203162,-2.5408148630043743,0.9647551163567405,-0.789025999686072,-1.75976525435372
22,-0.12597101361410934,2.3393125022479406,-0.9652344273499065,-0.11429385612124499,-0.32129963621638913,-2.5633415602275234,1.090578933931528,-0.8093497346809928,-1.8757654734111968
23,-0.10368866937311672,2.382494875773544,-0.7861710848221678,0.5813161700585499,-0.002494838542407979,-2.4855248958704896,0.9107395416006195,-0.8198636643243186,-1.9626223682770676
24,-0.02072746917936019,4.943658978931481,3.644677819380684,2.8936083320587347,-0.8986582569811032,-2.142974937128633,-0.5154917387129752,1.4368461255270342,-1.5644845768572875
25,-0.7526339562885331,2.1392388673131415,2.004773734917711,0.6239829860717516,-0.8161063991879627,-2.184342058492075,-0.2226700816987074,-0.41449722645774956,0.47329909384439695
26,-0.3376254892160033,-2.370039320881401,-0.02768224605303482,-1.6057772287906151,-0.7340292935636294,-2.0335009911098174,-0.09217077316935285,-0.21618661102037695,1.0626526322099936
27,-0.057963371405525876,2.5966667980201596,0.2779772167054444,1.0296280599397312,-0.2635328861910198,-2.276810355587603,-0.5641413989445478,1.6870828439356762,-1.99992577396499
28,-0.3616930119083044,-2.4243048854441813,-0.4926657751174228,-1.3191401467323267,-0.5151375459035243,-1.550663732131322,-0.10293905547687476,-0.23165358706883143,1.0965666896729251
29,0.9171503304943158,-2.874775897642915,-0.9495592486328577,-1.0461363439597777,0.47318837481074594,-1.611196872760381,-0.04776556849858071,-0.19610264231288177,1.3151624299647349
30,-0.06083868383793378,3.941750909107064,2.684858710748804,2.170467527247609,-0.5738970284745775,-1.6343192284504462,-0.5063826063928136,1.5926469960723582,-1.812165128429732
31,-0.32778687391583716,0.15385516981094438,0.27492365659229256,-0.6438822086727787,0.036096065218483186,-1.5275599445464103,-0.13025159359735206,-0.30466016593055034,0.9831793548190406
32,-0.3141921104287366,-1.9203345970009948,0.904110061460065,-0.927569742002182,-0.7647081858354863,-1.5389304821869665,-0.14349795416802014,-0.2539780428447451,0.9618984849528669
33,-0.2540622481278015,2.4781085757982093,0.2180020892847146,-0.35909681854929276,-0.18562958839393784,-1.7773528386184092,0.8184668589319503,-0.839216743639537,-2.016370432620954
34,-0.682995996043789,3.6172426484879914,2.1344696206592317,1.3142739993958246,-1.1314460148811298,-0.7984352478072724,-0.2233055687858938,-0.3571145557221893,0.3979899400756439
35,0.9451084729073491,-3.693327955435186,-2.7269982595405864,-1.8422710400725144,0.6245496792263436,-0.95932919257785,0.05478270066730406,-0.06473783700428681,1.349066655401204
36,-0.3391441690808237,-1.9750297958510235,0.8420373502004661,-0.7719143337522234,-0.8830287162235808,-0.9838739839054291,-0.17202906565439147,-0.2585228261947634,0.8503980956985862
37,-0.6769881665290294,4.404976181174072,5.377971148680121,1.7906355448071904,-0.9796699121263224,-0.8292136675668034,-0.2758873075682038,-0.32386166555919216,0.11043540480779512
38,-0.3008764463644109,4.331986278303078,3.197144702748645,3.0788219375345403,-0.08266385917814745,-1.1120659995911533,0.4184928553066518,-0.7729879141459355,-2.014045364122545
39,-0.28369864283289425,-1.692316887117566,-0.07784697581473088,-1.4416664772374244,-0.7873622801757998,-0.9600147109599324,-0.13301798351605987,-0.20672225454875637,0.8931371255942775
40,-0.0625601669190381,4.729183840271016,3.283940375324275,2.7890093563019187,-0.733895948129982,-0.8846438743084115,-0.4785098609621503,1.4670690983779862,-1.691130715158252
41,-0.06421293127347383,4.0463697692855884,2.684250569214898,2.189301165565608,-0.6206671674005557,-0.915158142842937,-0.49140979300604926,1.530750270907844,-1.7525311211271912
42,0.8561018845372672,-4.557300145351687,-2.8845383812681016,-1.7945838937286305,1.2390206148643292,-0.9253026832266471,0.08976037460470554,-0.06300342250249313,1.377460016695279
43,-0.25505717725601595,4.562583871493256,5.812574087317021,2.3733699463132805,0.6989034590986059,1.111951202180654,0.8677780829876216,-0.5041484081026049,-1.321928338262774
44,-0.5764465842171251,4.076446471267271,3.6786376102159863,3.3281097101105575,0.19356804585077914,1.0537200993886104,-0.08248182255124004,-0.30788832482079886,0.6088111054859411
45,-0.12710892329896772,5.31234414876075,5.449914074273332,2.5686968255043023,-0.7984448509443318,0.9618627278691312,-0.4469569710776904,1.0573968942960095,-1.508191634427945
46,-0.34093989661383084,-0.9121254070448472,0.28279721672572544,-0.93162592091636,-0.8481854494942542,0.7155218296202391,-0.21121738389181832,-0.2546676285229039,0.6263842218641247
47,-0.37439836243220403,-0.9550312338102411,1.2807910147848542,-0.8516223556881822,-0.7182449953896655,0.6681076141312008,-0.17332383101327364,-0.2972940539178407,0.7228591980252936
48,0.9000651310814685,-3.940037101102245,-2.616315624025127,-1.0191957360146515,1.89676808503317,0.7205587830165057,0.03033083842670914,-0.13690518749706682,1.2345944356539924
49,-0.10793118992305839,2.10552945476486,0.4520141514710052,0.7507210602419718,-0.005667335498898307,0.7253345135166569,-0.5029145713420133,1.4056115820294308,-1.9476353712536074
50,-0.6309573435026459,3.5244282758652163,2.598481909191791,1.6443620895960955,0.12036445030333631,1.0091627281809643,-0.10061886436976852,-0.32719874054287645,0.5972089166035701
51,-0.4057777485109493,0.6820419162284724,-2.0516692013570212,-0.9045048576025723,-0.04037845631440451,0.8125283370869484,0.3962238101334775,-0.8206584316775909,-2.4745992293755203
52,-0.11272040300709829,4.142740289012588,3.4732874606053032,2.1812698386680474,-0.6318740188678031,0.9085675214415563,-0.46905687692051856,1.3224929701089865,-1.7377497269028765
53,0.9553816243750659,-4.815325799311899,-2.4820130501304325,-1.6139291713408035,0.5391646157503098,1.7701810179381081,0.054395961630909095,-0.03459878005300299,1.280826184596334
